China,548.000000,643.000000,920.000000,1406.000000,2075.000000,2877.000000,5509.000000,6087.000000,8141.000000,9802.000000,11891.000000,16630.000000,19716.000000,23707.000000,27440.000000,30587.000000,34110.000000,36814.000000,39829.000000,42354.000000,44386.000000,44759.000000,59895.000000,66358.000000,68413.000000,70513.000000,72434.000000,74211.000000,74619.000000,75077.000000,75550.000000,77001.000000,77022.000000,77241.000000,77754.000000,78166.000000,78600.000000,78928.000000,79356.000000,79932.000000,80136.000000,80261.000000,80386.000000,80537.000000,80690.000000,80770.000000,80823.000000,80860.000000,80887.000000,80921.000000,80932.000000,80945.000000,80977.000000,81003.000000,81033.000000,81058.000000,81102.000000,81156.000000,81250.000000,81305.000000,81435.000000,81498.000000,81591.000000,81661.000000,81782.000000,81897.000000,81999.000000,82122.000000,82198.000000,82279.000000,82361.000000,82432.000000,82511.000000,82543.000000,82602.000000,82665.000000,82718.000000,82809.000000,82883.000000,82941.000000,83014.000000,83134.000000,83213.000000,83306.000000,83356.000000,83403.000000,83760.000000,83787.000000,83805.000000,83817.000000,83853.000000,83868.000000,83884.000000,83899.000000,83909.000000,83912.000000,83918.000000,83940.000000,83944.000000,83956.000000,83959.000000,83959.000000,83964.000000,83966.000000
Italy,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,2.000000,2.000000,2.000000,2.000000,2.000000,2.000000,2.000000,3.000000,3.000000,3.000000,3.000000,3.000000,3.000000,3.000000,3.000000,3.000000,3.000000,3.000000,3.000000,3.000000,3.000000,20.000000,62.000000,155.000000,229.000000,322.000000,453.000000,655.000000,888.000000,1128.000000,1694.000000,2036.000000,2502.000000,3089.000000,3858.000000,4636.000000,5883.000000,7375.000000,9172.000000,10149.000000,12462.000000,12462.000000,17660.000000,21157.000000,24747.000000,27980.000000,31506.000000,35713.000000,41035.000000,47021.000000,53578.000000,59138.000000,63927.000000,69176.000000,74386.000000,80589.000000,86498.000000,92472.000000,97689.000000,101739.000000,105792.000000,110574.000000,115242.000000,119827.000000,124632.000000,128948.000000,132547.000000,135586.000000,139422.000000,143626.000000,147577.000000,152271.000000,156363.000000,159516.000000,162488.000000,165155.000000,168941.000000,172434.000000,175925.000000,178972.000000,181228.000000,183957.000000,187327.000000,189973.000000,192994.000000,195351.000000,197675.000000,199414.000000,201505.000000,203591.000000,205463.000000,207428.000000,209328.000000,210717.000000,211938.000000
Spain,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,1.000000,1.000000,1.000000,1.000000,1.000000,1.000000,1.000000,1.000000,2.000000,2.000000,2.000000,2.000000,2.000000,2.000000,2.000000,2.000000,2.000000,2.000000,2.000000,2.000000,2.000000,2.000000,2.000000,2.000000,6.000000,13.000000,15.000000,32.000000,45.000000,84.000000,120.000000,165.000000,222.000000,259.000000,400.000000,500.000000,673.000000,1073.000000,1695.000000,2277.000000,2277.000000,5232.000000,6391.000000,7798.000000,9942.000000,11748.000000,13910.000000,17963.000000,20410.000000,25374.000000,28768.000000,35136.000000,39885.000000,49515.000000,57786.000000,65719.000000,73235.000000,80110.000000,87956.000000,95923.000000,104118.000000,112065.000000,119199.000000,126168.000000,131646.000000,136675.000000,141942.000000,148220.000000,153222.000000,158273.000000,163027.000000,166831.000000,170099.000000,172541.000000,177644.000000,184948.000000,190839.000000,191726.000000,198674.000000,200210.000000,204178.000000,208389.000000,213024.000000,202990.000000,205905.000000,207634.000000,209465.000000,210773.000000,212917.000000,213435.000000,213435.000000,216582.000000,217466.000000,218011.000000
US,1.000000,1.000000,2.000000,2.000000,5.000000,5.000000,5.000000,5.000000,5.000000,7.000000,8.000000,8.000000,11.000000,11.000000,11.000000,11.000000,11.000000,11.000000,11.000000,11.000000,12.000000,12.000000,13.000000,13.000000,13.000000,13.000000,13.000000,13.000000,13.000000,13.000000,15.000000,15.000000,15.000000,51.000000,51.000000,57.000000,58.000000,60.000000,68.000000,74.000000,98.000000,118.000000,149.000000,217.000000,262.000000,402.000000,518.000000,583.000000,959.000000,1281.000000,1663.000000,2179.000000,2727.000000,3499.000000,4632.000000,6421.000000,7783.000000,13747.000000,19273.000000,25600.000000,33276.000000,43843.000000,53736.000000,65778.000000,83836.000000,101657.000000,121465.000000,140909.000000,161831.000000,188172.000000,213242.000000,243622.000000,275367.000000,308650.000000,336802.000000,366317.000000,397121.000000,428654.000000,462780.000000,496535.000000,526396.000000,555313.000000,580619.000000,607670.000000,636350.000000,667592.000000,699706.000000,732197.000000,758809.000000,784326.000000,811865.000000,840351.000000,869170.000000,905358.000000,938154.000000,965785.000000,988197.000000,1012582.000000,1039909.000000,1069424.000000,1103461.000000,1132539.000000,1158040.000000,1180375.000000
